gene_symbol	taxon_id	entrez_gene_id	species_name
OPN5	29139	114024998	Vombatus ursinus
OPN5	30331	122936023	Bufo gargarizans
OPN5	30419	104332416	Opisthocomus hoazin
OPN5	30455	104071553	Fulmarus glacialis
OPN5	30464	112952114	Nothoprocta perdicaria
OPN5	30522	113881153	Bos indicus x Bos taurus
OPN5	30532	133059065	Dama dama
OPN5	30538	102528492	Vicugna pacos
OPN5	30608	105860254	Microcebus murinus
OPN5	30611	100967086	Otolemur garnettii
OPN5	321398	108496372	Lepidothrix coronata
OPN5	32536	106973981	Acinonyx jubatus
OPN5	328815	103760526	Manacus vitellinus
OPN5	33562	122725466	Dromiciops gliroides
OPN5	33595	138717566	Phaenicophaeus curvirostris
OPN5	336983	105524854	Colobus angolensis palliatus
OPN5	34880	129513128	Nyctereutes procyonoides
OPN5	34884	112837834	Callorhinus ursinus
OPN5	34886	114204403	Eumetopias jubatus
OPN5	35005	116505689	Thamnophis elegans
OPN5	35019	106545744	Thamnophis sirtalis
OPN5	36300	104037960	Pelecanus crispus
OPN5	36723	116588723	Mustela erminea
OPN5	37029	122490616	Prionailurus bengalensis
OPN5	37032	115296824	Suricata suricatta
OPN5	37040	104261778	Gavia stellata
OPN5	37174	138425354	Ovis canadensis
OPN5	37293	105709586	Aotus nancymaae
OPN5	379532	105826669	Propithecus coquereli
OPN5	38626	110213576	Phascolarctos cinereus
OPN5	38654	102368285	Alligator sinensis
OPN5	40151	114908073	Monodon monoceros
OPN5	419612	102522002	Camelus ferus
OPN5	42254	101553768	Sorex araneus
OPN5	43563	142760646	Rhinoderma darwinii
OPN5	452646	122899591	Neogale vison
OPN5	46218	140250503	Excalfactoria chinensis
OPN5	481883	129323964	Eublepharis macularius
OPN5	482537	103602161	Galeopterus variegatus
OPN5	48427	137668659	Nyctibius grandis
OPN5	48708	132497724	Mesoplodon densirostris
OPN5	48850	143682665	Tamandua tetradactyla
OPN5	48883	102034215	Geospiza fortis
OPN5	494514	121473615	Vulpes lagopus
OPN5	499056	131198860	Ahaetulla prasina
OPN5	50402	104296075	Charadrius vociferus
OPN5	51298	118659847	Myotis myotis
OPN5	54180	117088698	Trachypithecus francoisi
OPN5	54374	104535181	Mesitornis unicolor
OPN5	54380	104164186	Cariama cristata
OPN5	54383	104507801	Eurypyga helias
OPN5	55149	306666942	Sciurus vulgaris
OPN5	55661	104057115	Cuculus canorus
OPN5	56313	104365240	Tyto alba
OPN5	57060	136621214	Eleutherodactylus coqui
OPN5	57068	103808475	Acanthisitta chloris
OPN5	57412	104556202	Colius striatus
OPN5	57421	103768173	Merops nubicus
OPN5	59463	102423494	Myotis lucifugus
OPN5	59479	117020768	Rhinolophus ferrumequinum
OPN5	59482	136319832	Saccopteryx bilineata
OPN5	59534	120870039	Oryx dammah
OPN5	59894	101811253	Ficedula albicollis
OPN5	60711	103221398	Chlorocebus sabaeus
OPN5	61383	115513436	Lynx canadensis
OPN5	61621	108512416	Rhinopithecus bieti
OPN5	61622	104661973	Rhinopithecus roxellana
OPN5	61853	100598839	Nomascus leucogenys
OPN5	64176	114593302	Podarcis muralis
OPN5	649802	114002880	Pipra filicauda
OPN5	68408	129543889	Moschus berezovskii
OPN5	68724	144316875	Canis aureus
OPN5	71010	136662243	Tiliqua scincoides
OPN5	72004	102279203	Bos mutus
OPN5	75485	128907458	Rissa tridactyla
OPN5	76066	140122626	Engystomops pustulosus
OPN5	76717	116870581	Lontra canadensis
OPN5	77151	132017267	Mustela nigripes
OPN5	7888	122794360	Protopterus annectens
OPN5	7897	102363768	Latimeria chalumnae
OPN5	81927	128786030	Vidua chalybeata
OPN5	82174	137233019	Pseudorca crassidens
OPN5	8296	138453207	Ambystoma mexicanum
OPN5	8384	120999940	Bufo bufo
OPN5	8404	143988954	Lithobates pipiens
OPN5	8407	120936259	Rana temporaria
OPN5	8439	142493845	Ascaphus truei
OPN5	8469	102940190	Chelonia mydas
OPN5	8496	102571562	Alligator mississippiensis
OPN5	8502	109312045	Crocodylus porosus
OPN5	85066	103622812	Corvus brachyrhynchos
OPN5	8520	121919126	Sceloporus undulatus
OPN5	8524	118082802	Zootoca vivipara
OPN5	8663	113419544	Notechis scutatus
OPN5	8673	113441006	Pseudonaja textilis
OPN5	8790	112988294	Dromaius novaehollandiae
OPN5	88082	120300376	Crotalus tigris
OPN5	884348	128340888	Hemicordylus capensis
OPN5	8845	106044489	Anser cygnoides
OPN5	8884	118164662	Oxyura jamaicensis
OPN5	89399	109448901	Rhinolophus sinicus
OPN5	89462	102396967	Bubalus bubalis
OPN5	8954	101918294	Falco peregrinus
OPN5	89673	114493812	Phyllostomus discolor
OPN5	8996	110396494	Numida meleagris
OPN5	9031	428670	Gallus gallus
OPN5	9054	116236302	Phasianus colchicus
OPN5	9103	100550432	Meleagris gallopavo
OPN5	9135	103820993	Serinus canaria
OPN5	9157	107202545	Parus major
OPN5	9160	120508231	Passer montanus
OPN5	9209	104041545	Phalacrocorax carbo
OPN5	9233	103906907	Aptenodytes forsteri
OPN5	9238	103913197	Pygoscelis adeliae
OPN5	9244	103525745	Calypte anna
OPN5	9258	100081156	Ornithorhynchus anatinus
OPN5	9261	119932539	Tachyglossus aculeatus
OPN5	92651	141489653	Macrotis lagotis
OPN5	9301	141541260	Sminthopsis crassicaudata
OPN5	9305	100921877	Sarcophilus harrisii
OPN5	9315	140523656	Notamacropus eugenii
OPN5	9337	118856381	Trichosurus vulpecula
OPN5	9361	101446015	Dasypus novemcinctus
OPN5	9365	103108859	Erinaceus europaeus
OPN5	9371	101647880	Echinops telfairi
OPN5	93934	107312445	Coturnix japonica
OPN5	9402	102883036	Pteropus alecto
OPN5	9407	107517805	Rousettus aegyptiacus
OPN5	9417	119045982	Artibeus jamaicensis
OPN5	9423	123822239	Phyllostomus hastatus
OPN5	9430	112302094	Desmodus rotundus
OPN5	9447	123632000	Lemur catta
OPN5	9470	128594241	Nycticebus coucang
OPN5	94827	104576288	Tinamus guttatus
OPN5	9483	100387339	Callithrix jacchus
OPN5	94885	117671121	Pantherophis guttatus
OPN5	9515	116565642	Sapajus apella
OPN5	9531	105590678	Cercocebus atys
OPN5	9541	102132764	Macaca fascicularis
OPN5	9544	705586	Macaca mulatta
OPN5	9555	116275415	Papio anubis
OPN5	9565	112623280	Theropithecus gelada
OPN5	9568	105544383	Mandrillus leucophaeus
OPN5	9590	129473354	Symphalangus syndactylus
OPN5	95912	120231180	Hyaena hyaena
OPN5	9595	101129056	Gorilla gorilla gorilla
OPN5	9597	100990836	Pan paniscus
OPN5	9598	739707	Pan troglodytes
OPN5	9600	129039349	Pongo pygmaeus
OPN5	9601	100460988	Pongo abelii
OPN5	9606	221391	Homo sapiens
OPN5	9615	100856777	Canis lupus familiaris
OPN5	9627	112914221	Vulpes vulpes
OPN5	9643	123795290	Ursus americanus
OPN5	9644	113261221	Ursus arctos
OPN5	9646	100465743	Ailuropoda melanoleuca
OPN5	9657	125102671	Lutra lutra
OPN5	9662	123941269	Meles meles
OPN5	9666	131833196	Mustela lutreola
OPN5	9669	101693237	Mustela putorius furo
OPN5	9678	144232068	Crocuta crocuta
OPN5	9685	101080536	Felis catus
OPN5	9689	122219032	Panthera leo
OPN5	9690	132666429	Panthera onca
OPN5	9691	109271814	Panthera pardus
OPN5	9694	102967040	Panthera tigris
OPN5	9696	112862575	Puma concolor
OPN5	9704	113926211	Zalophus californianus
OPN5	9708	101379251	Odobenus rosmarus divergens
OPN5	97097	104624660	Phaethon lepturus
OPN5	9711	118546284	Halichoerus grypus
OPN5	9713	102750200	Leptonychotes weddellii
OPN5	9716	123836965	Mirounga angustirostris
OPN5	9720	116635459	Phoca vitulina
OPN5	9728	132431506	Delphinus delphis
OPN5	9731	115860850	Globicephala melas
OPN5	9733	101272337	Orcinus orca
OPN5	9737	307192917	Stenella coeruleoalba
OPN5	9739	101332593	Tursiops truncatus
OPN5	9742	136129850	Phocoena phocoena
OPN5	9749	111178627	Delphinapterus leucas
OPN5	9755	102990260	Physeter macrocephalus
OPN5	9764	137773972	Eschrichtius robustus
OPN5	9767	103021041	Balaenoptera acutorostrata
OPN5	9771	118903976	Balaenoptera musculus
OPN5	9785	100674767	Loxodonta africana
OPN5	9793	106827015	Equus asinus
OPN5	9796	100055886	Equus caballus
OPN5	9798	103553169	Equus przewalskii
OPN5	9823	100626620	Sus scrofa
OPN5	9837	105083850	Camelus bactrianus
OPN5	9838	105102163	Camelus dromedarius
OPN5	9860	122697751	Cervus elaphus
OPN5	9874	110149728	Odocoileus virginianus
OPN5	9886	136151948	Muntiacus reevesi
OPN5	98922	132236536	Myotis daubentonii
OPN5	9913	541280	Bos taurus
OPN5	9915	109576886	Bos indicus
OPN5	9925	102188720	Capra hircus
OPN5	9940	101122226	Ovis aries
OPN5	9978	101516280	Ochotona princeps
OPN5	9983	133756901	Lepus europaeus
OPN5	9986	100353027	Oryctolagus cuniculus
OPN5L1	9031	421093	Gallus gallus
OPRD1	100784	104640828	Balearica regulorum gibbericeps
OPRD1	103695	110071467	Pogona vitticeps
OPRD1	103944	107303058	Protobothrops mucrosquamatus
OPRD1	109478	102239230	Myotis brandtii
OPRD1	110931	134383937	Cynocephalus volans
OPRD1	111125	138672072	Ranitomeya imitator
OPRD1	111821	141915571	Strix aluco
OPRD1	118200	104304220	Dryobates pubescens
OPRD1	118797	103083968	Lipotes vexillifer
OPRD1	120794	119145509	Falco rusticolus
OPRD1	121349	139174432	Erythrolamprus reginae
OPRD1	128390	104017824	Nipponia nippon
OPRD1	132908	105290542	Pteropus vampyrus
OPRD1	1330250	307221577	Podarcis cretensis
OPRD1	13616	130453586	Monodelphis domestica
OPRD1	13735	102443617	Pelodiscus sinensis
OPRD1	143281	140633052	Canis lupus baileyi
OPRD1	143291	120596114	Pteropus medius
OPRD1	143292	118926871	Manis pentadactyla
OPRD1	143302	101631186	Condylura cristata
OPRD1	143630	143837700	Paroedura picta
OPRD1	148594	121085762	Falco naumanni
OPRD1	156563	111939064	Cyanistes caeruleus
OPRD1	1608482	121024725	Herpailurus yagouaroundi
OPRD1	1706337	112414343	Neophocaena asiaeorientalis asiaeorientalis
OPRD1	175006	130586233	Malurus melanocephalus
OPRD1	175836	104500913	Buceros rhinoceros silvestris
OPRD1	176946	103056273	Python bivittatus
OPRD1	185453	102823825	Chrysochloris asiatica
OPRD1	1868482	103266470	Carlito syrichta
OPRD1	186990	109392435	Hipposideros armiger
OPRD1	188344	104348128	Leptosomus discolor
OPRD1	188379	104132554	Egretta garzetta
OPRD1	1884717	129069020	Pteronotus mesoamericanus
OPRD1	194338	113488355	Athene cunicularia
OPRD1	194408	115073465	Rhinatrema bivittatum
OPRD1	219594	116497977	Aythya fuligula
OPRD1	223781	115352120	Aquila chrysaetos chrysaetos
OPRD1	233779	128472551	Spea bombifrons
OPRD1	246437	102473790	Tupaia chinensis
OPRD1	2489341	115615754	Strigops habroptila
OPRD1	249018	136399869	Saccopteryx leptura
OPRD1	2587831	112110020	Terrapene triunguis
OPRD1	261503	133370298	Rhineura floridana
OPRD1	2715852	108308784	Cebus imitator
OPRD1	27606	133088803	Eubalaena glacialis
OPRD1	27610	132516312	Lagenorhynchus albirostris
OPRD1	27615	131740572	Kogia breviceps
OPRD1	27622	118626661	Molossus molossus
OPRD1	27675	119527674	Choloepus didactylus
OPRD1	28680	137843167	Anas acuta
OPRD1	29073	103666751	Ursus maritimus
OPRD1	29078	103291866	Eptesicus fuscus
OPRD1	29088	110574829	Neomonachus schauinslandi
OPRD1	291302	107542013	Miniopterus natalensis
OPRD1	29139	114044927	Vombatus ursinus
OPRD1	30331	122932471	Bufo gargarizans
OPRD1	30419	104330865	Opisthocomus hoazin
OPRD1	30464	112951866	Nothoprocta perdicaria
OPRD1	30522	113877873	Bos indicus x Bos taurus
OPRD1	30532	133060375	Dama dama
OPRD1	30538	102541250	Vicugna pacos
OPRD1	30608	105863564	Microcebus murinus
OPRD1	30611	100946790	Otolemur garnettii
OPRD1	321398	108505236	Lepidothrix coronata
OPRD1	32536	113599455	Acinonyx jubatus
OPRD1	328815	103756279	Manacus vitellinus
OPRD1	33562	122749263	Dromiciops gliroides
OPRD1	33587	142419349	Mycteria americana
OPRD1	33595	138730181	Phaenicophaeus curvirostris
OPRD1	336983	105521318	Colobus angolensis palliatus
OPRD1	345164	102057843	Falco cherrug
OPRD1	34880	129513911	Nyctereutes procyonoides
OPRD1	34884	112811746	Callorhinus ursinus
OPRD1	34886	114217165	Eumetopias jubatus
OPRD1	35005	116515745	Thamnophis elegans
OPRD1	35019	106546901	Thamnophis sirtalis
OPRD1	36300	104035075	Pelecanus crispus
OPRD1	36723	116567775	Mustela erminea
OPRD1	37029	122480189	Prionailurus bengalensis
OPRD1	37032	115299112	Suricata suricatta
OPRD1	37040	104253616	Gavia stellata
OPRD1	37174	138434751	Ovis canadensis
OPRD1	37293	105708520	Aotus nancymaae
OPRD1	37610	306811664	Erithacus rubecula
OPRD1	379532	105811672	Propithecus coquereli
OPRD1	38626	110205975	Phascolarctos cinereus
OPRD1	38654	102380511	Alligator sinensis
OPRD1	40151	114899008	Monodon monoceros
OPRD1	419612	102521444	Camelus ferus
OPRD1	42254	101545729	Sorex araneus
OPRD1	43563	142743038	Rhinoderma darwinii
OPRD1	44394	102073443	Zonotrichia albicollis
OPRD1	452646	122898631	Neogale vison
OPRD1	46218	140261749	Excalfactoria chinensis
OPRD1	481883	129342907	Eublepharis macularius
OPRD1	482537	103587238	Galeopterus variegatus
OPRD1	48427	137673178	Nyctibius grandis
OPRD1	48708	132483704	Mesoplodon densirostris
OPRD1	48849	135285661	Passer domesticus
OPRD1	48850	143663984	Tamandua tetradactyla
OPRD1	48883	102045528	Geospiza fortis
OPRD1	494514	121497552	Vulpes lagopus
OPRD1	499056	131204416	Ahaetulla prasina
OPRD1	50402	104288889	Charadrius vociferus
OPRD1	51298	118677596	Myotis myotis
OPRD1	54180	117093916	Trachypithecus francoisi
OPRD1	54374	104543321	Mesitornis unicolor
OPRD1	55149	306653769	Sciurus vulgaris
OPRD1	55661	104057962	Cuculus canorus
OPRD1	56313	104359156	Tyto alba
OPRD1	57060	136611789	Eleutherodactylus coqui
OPRD1	57068	103810941	Acanthisitta chloris
OPRD1	57412	104563860	Colius striatus
OPRD1	57421	103776603	Merops nubicus
OPRD1	59463	102420998	Myotis lucifugus
OPRD1	59479	117027759	Rhinolophus ferrumequinum
OPRD1	59482	136329163	Saccopteryx bilineata
OPRD1	59534	120855140	Oryx dammah
OPRD1	59729	100219907	Taeniopygia guttata
OPRD1	59894	101806323	Ficedula albicollis
OPRD1	60711	103225248	Chlorocebus sabaeus
OPRD1	61383	115521103	Lynx canadensis
OPRD1	61621	108530035	Rhinopithecus bieti
OPRD1	61622	104675693	Rhinopithecus roxellana
OPRD1	61853	100588863	Nomascus leucogenys
OPRD1	64176	114601487	Podarcis muralis
OPRD1	649802	113998016	Pipra filicauda
OPRD1	68408	129537973	Moschus berezovskii
OPRD1	68724	144314556	Canis aureus
OPRD1	71010	136661277	Tiliqua scincoides
OPRD1	72004	102273405	Bos mutus
OPRD1	75485	128918981	Rissa tridactyla
OPRD1	76066	140118721	Engystomops pustulosus
OPRD1	76717	116871296	Lontra canadensis
OPRD1	77151	132001928	Mustela nigripes
OPRD1	7888	122792227	Protopterus annectens
OPRD1	80427	117051492	Lacerta agilis
OPRD1	81927	128799975	Vidua chalybeata
OPRD1	82174	137218404	Pseudorca crassidens
OPRD1	8296	138503320	Ambystoma mexicanum
OPRD1	8384	120995233	Bufo bufo
OPRD1	8400	141128748	Aquarana catesbeiana
OPRD1	8404	143982348	Lithobates pipiens
OPRD1	8407	120927346	Rana temporaria
OPRD1	8439	142496846	Ascaphus truei
OPRD1	8469	102935911	Chelonia mydas
OPRD1	8496	102572792	Alligator mississippiensis
OPRD1	8502	109318600	Crocodylus porosus
OPRD1	85066	103616881	Corvus brachyrhynchos
OPRD1	8520	121915206	Sceloporus undulatus
OPRD1	8524	118086949	Zootoca vivipara
OPRD1	8663	113417622	Notechis scutatus
OPRD1	8673	113437711	Pseudonaja textilis
OPRD1	8790	112981178	Dromaius novaehollandiae
OPRD1	8801	104152394	Struthio camelus
OPRD1	88082	120304050	Crotalus tigris
OPRD1	8839	101798572	Anas platyrhynchos
OPRD1	884348	128333284	Hemicordylus capensis
OPRD1	8845	106047926	Anser cygnoides
OPRD1	8868	118255844	Cygnus atratus
OPRD1	8869	121058764	Cygnus olor
OPRD1	8884	118177745	Oxyura jamaicensis
OPRD1	8932	102084641	Columba livia
OPRD1	89462	102404573	Bubalus bubalis
OPRD1	8954	101913036	Falco peregrinus
OPRD1	89673	114497428	Phyllostomus discolor
OPRD1	8969	104313847	Haliaeetus albicilla
OPRD1	8996	110387468	Numida meleagris
OPRD1	9031	429951	Gallus gallus
OPRD1	9054	116230093	Phasianus colchicus
OPRD1	9135	103823539	Serinus canaria
OPRD1	9157	107214008	Parus major
OPRD1	9160	120513886	Passer montanus
OPRD1	9209	104046693	Phalacrocorax carbo
OPRD1	9233	103896345	Aptenodytes forsteri
OPRD1	9234	143169772	Aptenodytes patagonicus
OPRD1	9238	103916913	Pygoscelis adeliae
OPRD1	9244	103535477	Calypte anna
OPRD1	92651	141508880	Macrotis lagotis
OPRD1	9301	141559974	Sminthopsis crassicaudata
OPRD1	9305	100916457	Sarcophilus harrisii
OPRD1	9315	140508595	Notamacropus eugenii
OPRD1	9337	118838680	Trichosurus vulpecula
OPRD1	9361	101416949	Dasypus novemcinctus
OPRD1	9365	103112963	Erinaceus europaeus
OPRD1	9371	101649402	Echinops telfairi
OPRD1	93934	107323942	Coturnix japonica
OPRD1	9402	102878524	Pteropus alecto
OPRD1	9407	107503595	Rousettus aegyptiacus
OPRD1	9417	119052495	Artibeus jamaicensis
OPRD1	9423	123831975	Phyllostomus hastatus
OPRD1	9430	112299504	Desmodus rotundus
OPRD1	9447	123634296	Lemur catta
OPRD1	9470	128575110	Nycticebus coucang
OPRD1	94827	104567659	Tinamus guttatus
OPRD1	9483	100401645	Callithrix jacchus
OPRD1	94885	117663442	Pantherophis guttatus
OPRD1	9515	116529134	Sapajus apella
OPRD1	9531	105594868	Cercocebus atys
OPRD1	9541	102131320	Macaca fascicularis
OPRD1	9544	717256	Macaca mulatta
OPRD1	9555	101014692	Papio anubis
OPRD1	9565	112635127	Theropithecus gelada
OPRD1	9568	105540977	Mandrillus leucophaeus
OPRD1	9590	129472021	Symphalangus syndactylus
OPRD1	95912	120232445	Hyaena hyaena
OPRD1	9595	129534045	Gorilla gorilla gorilla
OPRD1	9597	100992378	Pan paniscus
OPRD1	9598	456688	Pan troglodytes
OPRD1	9600	129042222	Pongo pygmaeus
OPRD1	9601	100456197	Pongo abelii
OPRD1	9606	4985	Homo sapiens
OPRD1	9615	487329	Canis lupus familiaris
OPRD1	9627	112931697	Vulpes vulpes
OPRD1	9643	123782260	Ursus americanus
OPRD1	9644	113268403	Ursus arctos
OPRD1	9646	100481723	Ailuropoda melanoleuca
OPRD1	9657	125098879	Lutra lutra
OPRD1	9662	123926964	Meles meles
OPRD1	9666	131810016	Mustela lutreola
OPRD1	9669	101677899	Mustela putorius furo
OPRD1	9678	144241072	Crocuta crocuta
OPRD1	9685	101088861	Felis catus
OPRD1	9689	122227629	Panthera leo
OPRD1	9690	132671339	Panthera onca
OPRD1	9691	109256820	Panthera pardus
OPRD1	9694	122241218	Panthera tigris
OPRD1	9696	112870985	Puma concolor
OPRD1	9704	113935808	Zalophus californianus
OPRD1	9708	101381714	Odobenus rosmarus divergens
OPRD1	9711	118555354	Halichoerus grypus
OPRD1	9716	123859876	Mirounga angustirostris
OPRD1	9720	116622975	Phoca vitulina
OPRD1	9728	132419230	Delphinus delphis
OPRD1	9731	115857971	Globicephala melas
OPRD1	9733	101283141	Orcinus orca
OPRD1	9737	307195834	Stenella coeruleoalba
OPRD1	9739	101322635	Tursiops truncatus
OPRD1	9742	136139520	Phocoena phocoena
OPRD1	9749	111163410	Delphinapterus leucas
OPRD1	9755	102988012	Physeter macrocephalus
OPRD1	9764	137760935	Eschrichtius robustus
OPRD1	9767	103000597	Balaenoptera acutorostrata
OPRD1	9771	118902689	Balaenoptera musculus
OPRD1	9785	100654047	Loxodonta africana
OPRD1	9793	106839130	Equus asinus
OPRD1	9796	100070646	Equus caballus
OPRD1	9798	103550938	Equus przewalskii
OPRD1	9823	397216	Sus scrofa
OPRD1	9837	105063504	Camelus bactrianus
OPRD1	9838	105090395	Camelus dromedarius
OPRD1	9860	122698456	Cervus elaphus
OPRD1	9874	110121947	Odocoileus virginianus
OPRD1	9886	136163138	Muntiacus reevesi
OPRD1	98922	132231417	Myotis daubentonii
OPRD1	9913	781956	Bos taurus
OPRD1	9915	109572743	Bos indicus
OPRD1	9925	102174787	Capra hircus
OPRD1	9940	101109600	Ovis aries
OPRD1	9978	101526341	Ochotona princeps
OPRD1	9983	133760651	Lepus europaeus
OPRD1	9986	100351268	Oryctolagus cuniculus
OPRK1	100784	104642250	Balearica regulorum gibbericeps
OPRK1	103695	110080225	Pogona vitticeps
OPRK1	103944	107289180	Protobothrops mucrosquamatus
OPRK1	109478	102250867	Myotis brandtii
OPRK1	110931	134363893	Cynocephalus volans
OPRK1	111125	138642816	Ranitomeya imitator
OPRK1	111821	141933107	Strix aluco
OPRK1	118200	104303081	Dryobates pubescens
OPRK1	118797	103070226	Lipotes vexillifer
OPRK1	120794	119144813	Falco rusticolus
OPRK1	121349	139165922	Erythrolamprus reginae
OPRK1	121530	104375080	Tauraco erythrolophus
OPRK1	128390	104019761	Nipponia nippon
OPRK1	132908	105291391	Pteropus vampyrus
OPRK1	1330250	307219855	Podarcis cretensis
OPRK1	13616	100023070	Monodelphis domestica
OPRK1	13735	102459429	Pelodiscus sinensis
OPRK1	143281	140620408	Canis lupus baileyi
OPRK1	143291	120607249	Pteropus medius
OPRK1	143292	118929213	Manis pentadactyla
OPRK1	143302	101624478	Condylura cristata
OPRK1	143630	143844783	Paroedura picta
OPRK1	148594	121084971	Falco naumanni
OPRK1	156563	111924731	Cyanistes caeruleus
OPRK1	1608482	121038268	Herpailurus yagouaroundi
OPRK1	1706337	112398180	Neophocaena asiaeorientalis asiaeorientalis
OPRK1	175006	130574849	Malurus melanocephalus
OPRK1	175836	104493273	Buceros rhinoceros silvestris
OPRK1	176057	104400571	Nestor notabilis
OPRK1	176946	103060702	Python bivittatus
OPRK1	1868482	103254604	Carlito syrichta
OPRK1	186990	109374433	Hipposideros armiger
OPRK1	187382	104483530	Chlamydotis macqueenii
OPRK1	188344	104347537	Leptosomus discolor
OPRK1	188379	104127663	Egretta garzetta
OPRK1	1884717	129088516	Pteronotus mesoamericanus
OPRK1	194338	113476585	Athene cunicularia
OPRK1	194408	115086241	Rhinatrema bivittatum
OPRK1	219594	116485315	Aythya fuligula
OPRK1	223781	115340822	Aquila chrysaetos chrysaetos
OPRK1	233779	128497561	Spea bombifrons
OPRK1	240206	104469560	Pterocles gutturalis
OPRK1	246437	102469193	Tupaia chinensis
OPRK1	2489341	115616986	Strigops habroptila
OPRK1	249018	136398025	Saccopteryx leptura
OPRK1	2587831	112110953	Terrapene triunguis
OPRK1	261503	133371378	Rhineura floridana
OPRK1	2715852	108306701	Cebus imitator
OPRK1	27606	133076783	Eubalaena glacialis
OPRK1	27610	132507866	Lagenorhynchus albirostris
OPRK1	27615	131744161	Kogia breviceps
OPRK1	27622	118631606	Molossus molossus
OPRK1	27675	119509457	Choloepus didactylus
OPRK1	279965	104527238	Antrostomus carolinensis
OPRK1	28680	137851078	Anas acuta
OPRK1	29073	103677422	Ursus maritimus
OPRK1	29078	103287638	Eptesicus fuscus
OPRK1	29088	110578731	Neomonachus schauinslandi
OPRK1	291302	107533140	Miniopterus natalensis
OPRK1	30331	122938594	Bufo gargarizans
OPRK1	30419	104332288	Opisthocomus hoazin
OPRK1	30455	104071966	Fulmarus glacialis
OPRK1	30464	112956601	Nothoprocta perdicaria
OPRK1	30522	113904168	Bos indicus x Bos taurus
OPRK1	30532	133042287	Dama dama
OPRK1	30538	102544060	Vicugna pacos
OPRK1	30608	105861228	Microcebus murinus
OPRK1	30611	100949151	Otolemur garnettii
OPRK1	321398	108505108	Lepidothrix coronata
OPRK1	32536	106974080	Acinonyx jubatus
OPRK1	328815	103757302	Manacus vitellinus
OPRK1	33562	122736020	Dromiciops gliroides
OPRK1	33587	142406775	Mycteria americana
OPRK1	33595	138718599	Phaenicophaeus curvirostris
OPRK1	336983	105508695	Colobus angolensis palliatus
OPRK1	345164	102050121	Falco cherrug
OPRK1	34880	129505327	Nyctereutes procyonoides
OPRK1	34884	112823583	Callorhinus ursinus
OPRK1	34886	114220919	Eumetopias jubatus
OPRK1	35005	116512526	Thamnophis elegans
OPRK1	35019	106539317	Thamnophis sirtalis
OPRK1	36300	104025882	Pelecanus crispus
OPRK1	36723	116575380	Mustela erminea
OPRK1	37029	122495409	Prionailurus bengalensis
OPRK1	37032	115279293	Suricata suricatta
OPRK1	37040	104259815	Gavia stellata
OPRK1	37174	138446075	Ovis canadensis
OPRK1	37293	105710565	Aotus nancymaae
OPRK1	37610	306800625	Erithacus rubecula
OPRK1	379532	105824066	Propithecus coquereli
OPRK1	38626	110221408	Phascolarctos cinereus
OPRK1	38654	102385429	Alligator sinensis
OPRK1	40151	114895430	Monodon monoceros
OPRK1	419612	102518558	Camelus ferus
OPRK1	42254	101543356	Sorex araneus
OPRK1	43563	142652665	Rhinoderma darwinii
OPRK1	44394	102068306	Zonotrichia albicollis
OPRK1	452646	122903968	Neogale vison
OPRK1	46218	140248044	Excalfactoria chinensis
OPRK1	481883	129333490	Eublepharis macularius
OPRK1	482537	103598917	Galeopterus variegatus
OPRK1	48427	137660935	Nyctibius grandis
OPRK1	48708	132500680	Mesoplodon densirostris
OPRK1	48849	135279143	Passer domesticus
OPRK1	48850	143686238	Tamandua tetradactyla
OPRK1	48883	102045617	Geospiza fortis
OPRK1	494514	121498525	Vulpes lagopus
OPRK1	499056	131194938	Ahaetulla prasina
OPRK1	50402	104290119	Charadrius vociferus
OPRK1	51298	118670818	Myotis myotis
OPRK1	54180	117079263	Trachypithecus francoisi
OPRK1	54374	104543600	Mesitornis unicolor
OPRK1	54383	104513194	Eurypyga helias
OPRK1	55149	306659443	Sciurus vulgaris
OPRK1	55661	104064824	Cuculus canorus
OPRK1	56313	104356664	Tyto alba
OPRK1	57060	136578834	Eleutherodactylus coqui
OPRK1	57068	103799402	Acanthisitta chloris
OPRK1	57412	104562818	Colius striatus
OPRK1	57421	103776908	Merops nubicus
OPRK1	59463	102424573	Myotis lucifugus
OPRK1	59479	117033580	Rhinolophus ferrumequinum
OPRK1	59482	136328515	Saccopteryx bilineata
OPRK1	59534	120878572	Oryx dammah
OPRK1	59729	100228822	Taeniopygia guttata
OPRK1	59894	101810540	Ficedula albicollis
OPRK1	60711	103236794	Chlorocebus sabaeus
OPRK1	61383	115506484	Lynx canadensis
OPRK1	61621	108544890	Rhinopithecus bieti
OPRK1	61622	104665808	Rhinopithecus roxellana
OPRK1	61853	100587333	Nomascus leucogenys
OPRK1	64176	114600617	Podarcis muralis
OPRK1	649802	113991649	Pipra filicauda
OPRK1	68408	129560167	Moschus berezovskii
OPRK1	68724	144300651	Canis aureus
OPRK1	71010	136647930	Tiliqua scincoides
OPRK1	72004	102281793	Bos mutus
OPRK1	75485	128905471	Rissa tridactyla
OPRK1	76066	140132758	Engystomops pustulosus
OPRK1	76717	116860542	Lontra canadensis
OPRK1	77151	132014014	Mustela nigripes
OPRK1	7888	122796771	Protopterus annectens
OPRK1	7897	102367389	Latimeria chalumnae
OPRK1	80427	117049974	Lacerta agilis
OPRK1	81927	128799328	Vidua chalybeata
